Filename,Description
metro_station-lyon-1010-42874-a.wav,"A female vocalist sings this passionate melody. The song is medium tempo with a guitar accompaniment, groovy bass line, keyboard accompaniment, steady drumming rhythm and various percussion hits. The song is romantic and emotional. The song has poor audio quality with ambient crowd noises."
street_pedestrian-helsinki-148-4490-a.wav,This is the sound of an urban area on a rainy day.
metro_station-lisbon-1007-42882-a.wav,A vehicle engine is idling.
public_square-vienna-123-3651-a.wav,residential area
metro_station-lyon-1167-44525-a.wav,residential area
airport-vienna-13-557-a.wav,This is the sound of someone walking in a quiet area.
shopping_mall-lisbon-1176-45114-a.wav,"This is a low quality, noisy, and mono recording of an environment where people are talking in the background."
street_traffic-lyon-1110-41118-a.wav,The sound is of traffic in the distance.
metro-london-48-1495-a.wav,It is the sound of a train moving on railroad tracks passing by.
street_traffic-vienna-176-5411-a.wav,The sound is of ocean waves crashing onto the shore.
public_square-vienna-124-3672-a.wav,"This is a recording of a park. There are sounds of people laughing and talking. In the distance, you can hear birds chirping and a dog barking."
bus-vienna-38-1131-a.wav,It is the humming of an engine idling.
metro-london-46-1374-a.wav,This is the sound of an elevator moving between floors.
street_traffic-paris-272-8284-a.wav,This is the sound of a car passing by in a city environment.
public_square-stockholm-121-3558-a.wav,"This is a recording of a park in the city. There are people walking and talking, birds chirping, and a dog barking. A woman is heard saying 'Kids are talking by the door' in English with a sad mood."
metro-stockholm-55-1643-a.wav,This is the onomatopoeia sound of rustle.
public_square-paris-118-3459-a.wav,This is the sound of people walking.
metro_station-prague-1019-41213-a.wav,"This is the sound of a large crowd of people talking in a public space, such as a library or a supermarket."
street_traffic-milan-1097-43551-a.wav,It is the humming of an oncoming train.
public_square-prague-1214-45277-a.wav,The sound is of a crowd in a public space.
metro_station-lyon-1167-45525-a.wav,"It is the sound of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking."
bus-london-23-852-a.wav,This is the sound of a vehicle engine idling.
metro-helsinki-222-6722-a.wav,It is the sound of a vehicle engine idling.
metro_station-lyon-1010-41728-a.wav,A crowd of people are having a quiet conversation.
metro-lyon-1139-40766-a.wav,It is the sound of an engine idling.
park-lisbon-1104-43907-a.wav,residential area
shopping_mall-vienna-139-4233-a.wav,"This is a low quality, noisy, and mono recording of people talking in a crowded indoor area. There is also the sound of a cat meowing."
street_pedestrian-vienna-159-4860-a.wav,This is a sound of a person walking.
park-london-97-2734-a.wav,The sound is of birds chirping in the background.
bus-helsinki-18-715-a.wav,"The sound is of a boat - water vehicle, particularly a motorboat like a speedboat."
park-milan-1063-40635-a.wav,This is a park near a busy street. There are children playing and birds chirping. A dog barks once every few minutes.
metro_station-stockholm-84-2256-a.wav,"This is an experimental ambient electronic piece with synthesizers and a drum machine. The atmosphere is dark and soundscape-like, and it could be part of a film soundtrack."
bus-helsinki-20-801-a.wav,The sound is of a vehicle or boat on water.
airport-paris-8-361-a.wav,"It is the sound of people walking in a large open area, such as an arena or airport."
park-milan-1164-45208-a.wav,This is a recording of a car horn honking in the distance.
public_square-london-114-3328-a.wav,"This is a low quality, noisy, mono recording of people talking in a crowded indoor space."
metro-london-46-1389-a.wav,It is the sound of a subway train passing by and a female voice announcing the next station.
street_traffic-paris-272-8279-a.wav,This is a recording of a city environment with traffic sounds in the background and people conversing nearby.
bus-milan-1190-44297-a.wav,This is the sound of a vehicle engine idling.
street_pedestrian-prague-1085-43404-a.wav,This is the sound of a car passing by with its window down.
public_square-prague-1111-43197-a.wav,It is the sound of ocean waves crashing onto the shore.
metro-london-48-1468-a.wav,This is the sound of a bus running on railroad tracks.
bus-london-25-870-a.wav,This is the sound of a vehicle engine idling.
park-helsinki-92-2575-a.wav,This is the sound of feet walking on a gravel path.
shopping_mall-barcelona-125-3704-a.wav,A crowded indoor location.
metro_station-stockholm-83-2230-a.wav,It is the ringing of a bell.
shopping_mall-helsinki-130-3881-a.wav,This is the sound of a crowded indoor location.
metro_station-paris-80-2166-a.wav,It is the sound of an engine idling.
bus-milan-1190-45603-a.wav,It is the sound of a crowd in a restaurant.
tram-helsinki-276-8428-a.wav,It is the sound of a bus moving on the road.
tram-barcelona-180-5569-a.wav,This audio contains a crowd of people murmuring in the distance and a loud horn honking nearby.
shopping_mall-lyon-1066-41936-a.wav,"This is the sound of someone walking in a large open area, such as an arena or airport."
public_square-lyon-1024-41916-a.wav,residential area
park-lyon-1012-42002-a.wav,This is the sound of birds chirping in the distance.
street_traffic-prague-1193-45195-a.wav,Traffic is coming from the distance.
street_pedestrian-london-150-4548-a.wav,"This is a recording of a city environment. In the distance, there are sounds of people talking and cars passing by. Additionally, there is the distinctive sound of a horse-drawn carriage."
park-prague-1185-44783-a.wav,This is the sound of rain falling and water flowing over rocks in a creek.
tram-milan-1146-43473-a.wav,This is the sound of an engine idling.
street_traffic-lyon-1220-45243-a.wav,The sound is of traffic in the distance.
street_traffic-helsinki-269-8199-a.wav,The sound is of a vehicle engine idling nearby.
shopping_mall-lisbon-1137-41655-a.wav,It is the sound of a crowded indoor location.
metro_station-vienna-240-7145-a.wav,It is the sound of a vehicle running on the road.
street_traffic-lisbon-1067-43088-a.wav,"This is a recording of a city environment during the daytime. There are sounds of traffic and cars passing by at a moderate speed. In the background, you can hear the rumble of an airplane in the sky. The atmosphere feels somewhat busy and urban."
street_traffic-helsinki-166-5112-a.wav,This is the sound of ocean waves crashing onto the shore.
metro-prague-1213-44982-a.wav,"It is the sound of rail transport, specifically a subway or metro or underground."
public_square-prague-1075-42194-a.wav,"This is a recording of a park. There are sounds of people walking and talking, birds chirping, and a dog barking."
park-lyon-1188-45633-a.wav,This sound is from a video game.
park-paris-98-2754-a.wav,"This is a recording of a beach at sunset. There are sounds of waves crashing, seagulls squawking in the distance, and children playing in the background. The overall feeling is one of tranquility and calmness."
shopping_mall-milan-1084-41976-a.wav,It is the sound of people talking in a crowded room.
metro_station-lisbon-1021-41412-a.wav,residential area
street_traffic-london-168-5137-a.wav,"This is an amateur recording of a car engine being revved up. The car has a deep, throaty sound as the engine is revved, and then it fades away. There is no speech in this audio."
tram-lisbon-1191-44696-a.wav,It is the sound of a bus door closing.
shopping_mall-lisbon-1137-43566-a.wav,"This is the sound of a large indoor space, likely a store or supermarket, with people walking around and making noises. There is also the sound of a bus beeping its horn nearby."
tram-milan-1222-44914-a.wav,A crowded indoor location.
street_pedestrian-stockholm-156-4724-a.wav,This is the sound of a crowd in a public space.
metro_station-lisbon-1021-41880-a.wav,It is the sound of people walking in a crowded area.
bus-helsinki-211-6456-a.wav,This is the sound of an elevator moving between floors.
bus-stockholm-34-1025-a.wav,A vehicle engine is idling.
airport-lyon-1169-44283-a.wav,Horse hooves clicking and snorting.
park-lyon-1144-43735-a.wav,This is the sound of a bird cawing sharply and repetitively.
park-lisbon-1198-44290-a.wav,It is the sound of birds chirping in the background.
shopping_mall-london-256-7692-a.wav,"It is a low quality recording featuring distant murmuring crowd noises followed by a cough. The recording is noisy, in mono and it sounds like it was recorded with a phone."
street_pedestrian-paris-152-4612-a.wav,residential area
street_traffic-barcelona-161-4933-a.wav,This is the sound of a vehicle engine idling.
bus-paris-29-964-a.wav,It is the sound of a vehicle engine idling.
metro-barcelona-42-1301-a.wav,"It is the sound of a vehicle, likely a bus, with its engine idling."
metro-prague-1054-42915-a.wav,It is the sound of people talking in a crowded indoor space.
street_traffic-paris-170-5214-a.wav,A vehicle engine idles nearby.
tram-vienna-202-6108-a.wav,"It is the sound of a non-motorized land vehicle, a bicycle, with some additional background noises such as people talking and a bird chirping."
shopping_mall-barcelona-126-3756-a.wav,"This is the sound of an urban environment, specifically a subway station. There is a muffled conversation in the distance and the sound of a train coming down the tracks."
tram-lyon-1091-43169-a.wav,It is the sound of a bus running on the road.
park-london-95-2652-a.wav,This is an amateur recording of birds chirping in a forest.
tram-vienna-200-6016-a.wav,This is the sound of a train moving on railroad tracks passing by.
metro_station-barcelona-229-6893-a.wav,"The low quality recording features a vehicle engine idling sound. The recording is noisy, in mono and it sounds like it was recorded outdoors."
shopping_mall-lisbon-1125-40994-a.wav,"This is a low quality, noisy, and mono recording of a video game ambient soundtrack. There is a sense of dread and hopelessness in the atmosphere created by the synthesizers, bass, and drums."
